latitude,longitude,floorSize,price,url
41.283863,-96.1921,3172,545000,https://www.zillow.com/homedetails/17704-Corby-St-Omaha-NE-68116/123426679_zpid/
41.257538,-96.25571,4506,785000,https://www.zillow.com/homedetails/280-Skyline-Dr-Elkhorn-NE-68022/118824408_zpid/
41.33522,-96.03269,3238,425000,https://www.zillow.com/homedetails/8333-N-78th-St-Omaha-NE-68122/121788770_zpid/
41.18582,-96.119965,1544,315000,https://www.zillow.com/homedetails/13202-Lillian-St-Omaha-NE-68138/6658058_zpid/
41.233913,-95.93614,1230,159900,https://www.zillow.com/homedetails/2630-S-15th-St-Omaha-NE-68108/75889771_zpid/
41.190414,-96.16315,2110,375000,https://www.zillow.com/homedetails/6911-S-159th-Cir-Omaha-NE-68136/58588779_zpid/
41.349346,-96.012245,2348,650000,https://www.zillow.com/homedetails/6501-Rainwood-Rd-Omaha-NE-68152/75863416_zpid/
41.272285,-96.15352,2360,348000,https://www.zillow.com/homedetails/1405-N-154th-St-Omaha-NE-68154/75897189_zpid/
41.23388,-95.96292,3096,325000,https://www.zillow.com/homedetails/3402-Wright-St-Omaha-NE-68105/75811360_zpid/
41.304108,-96.239365,3279,439999,https://www.zillow.com/homedetails/4938-N-208th-St-Elkhorn-NE-68022/181123563_zpid/
41.295525,-96.2131,2922,535000,https://www.zillow.com/homedetails/4003-N-190th-St-Elkhorn-NE-68022/128544806_zpid/
41.259342,-95.927284,1084,355000,https://www.zillow.com/homedetails/105-S-9th-St-APT-306-Omaha-NE-68102/118855460_zpid/
41.28348,-96.04903,1527,270000,https://www.zillow.com/homedetails/2706-N-88th-St-Omaha-NE-68134/75823854_zpid/
41.252644,-96.00011,1590,365000,https://www.zillow.com/homedetails/5612-Leavenworth-St-Omaha-NE-68106/75784900_zpid/
41.24857,-96.005066,1356,235000,https://www.zillow.com/homedetails/1102-S-60th-St-Omaha-NE-68106/75819567_zpid/
41.225864,-96.06672,2316,345000,https://www.zillow.com/homedetails/9810-Ontario-St-Omaha-NE-68124/75811178_zpid/
41.233055,-96.16713,1404,240000,https://www.zillow.com/homedetails/2810-S-162nd-Plz-Omaha-NE-68130/118776589_zpid/
41.196808,-96.22364,3298,529900,https://www.zillow.com/homedetails/6107-S-197th-St-Omaha-NE-68135/250205165_zpid/
41.244083,-96.12082,1817,310000,https://www.zillow.com/homedetails/13309-Trendwood-Dr-Omaha-NE-68144/75817169_zpid/
41.295666,-96.214806,3039,525000,https://www.zillow.com/homedetails/4104-N-191st-St-Elkhorn-NE-68022/181016027_zpid/
41.206547,-96.148155,3088,285000,https://www.zillow.com/homedetails/5070-S-150th-Plz-Omaha-NE-68137/344014777_zpid/
41.248505,-96.03453,5333,1070000,https://www.zillow.com/homedetails/7814-Pierce-Cir-Omaha-NE-68124/75817709_zpid/
41.224365,-96.250786,4104,875000,https://www.zillow.com/homedetails/21416-A-St-Elkhorn-NE-68022/244066091_zpid/
41.306538,-95.981255,1684,148000,https://www.zillow.com/homedetails/4515-Fort-St-Omaha-NE-68104/75841042_zpid/
41.221172,-96.21655,3158,545000,https://www.zillow.com/homedetails/3912-S-192nd-Ave-Omaha-NE-68130/91920537_zpid/
41.22848,-96.25873,4663,1095000,https://www.zillow.com/homedetails/3216-S-219th-St-Elkhorn-NE-68022/75817073_zpid/
41.23392,-95.94122,1665,225000,https://www.zillow.com/homedetails/2710-S-19th-St-Omaha-NE-68108/75891932_zpid/
41.242737,-96.2065,5820,1490000,https://www.zillow.com/homedetails/1636-S-186th-Cir-Omaha-NE-68130/118787496_zpid/
41.29771,-96.063065,2213,265000,https://www.zillow.com/homedetails/9548-Sprague-St-Omaha-NE-68134/75884831_zpid/
41.24032,-96.23908,4090,825000,https://www.zillow.com/homedetails/1855-Blue-Sage-Pkwy-Elkhorn-NE-68022/181116313_zpid/
41.251373,-96.213715,2988,529900,https://www.zillow.com/homedetails/810-S-190th-Ave-Elkhorn-NE-68022/118732300_zpid/
41.29419,-96.22052,3411,575000,https://www.zillow.com/homedetails/3904-N-194th-St-Elkhorn-NE-68022/123427256_zpid/
41.210793,-96.1713,3140,415000,https://www.zillow.com/homedetails/16403-M-St-Omaha-NE-68135/75850688_zpid/
41.2273,-96.24824,5081,1160000,https://www.zillow.com/homedetails/3358-S-212th-Ave-Elkhorn-NE-68022/2056017220_zpid/
41.203854,-96.284615,3500,960000,https://www.zillow.com/homedetails/23515-P-St-Elkhorn-NE-68022/181006432_zpid/
41.30228,-96.18903,1570,349000,https://www.zillow.com/homedetails/4810-N-175th-Ave-Omaha-NE-68116/181075501_zpid/
41.248962,-96.162636,2510,379000,https://www.zillow.com/homedetails/1015-S-159th-Ave-Omaha-NE-68118/75838358_zpid/
41.327637,-96.10747,5379,825000,https://www.zillow.com/homedetails/7429-N-124th-St-Omaha-NE-68142/75789887_zpid/
41.31513,-96.03759,1352,288000,https://www.zillow.com/homedetails/6213-N-80th-St-Omaha-NE-68134/75870023_zpid/
41.315556,-96.007225,1260,235000,https://www.zillow.com/homedetails/6220-Nebraska-Ave-Omaha-NE-68104/75863016_zpid/
41.24857,-95.95675,2263,379995,https://www.zillow.com/homedetails/2965-Pacific-St-Omaha-NE-68105/118781187_zpid/
41.31417,-95.97887,1338,150000,https://www.zillow.com/homedetails/4360-Kansas-Ave-Omaha-NE-68111/75898953_zpid/
41.35059,-96.08082,2365,775000,https://www.zillow.com/homedetails/10001-N-108th-St-Omaha-NE-68142/75850153_zpid/
41.26604,-95.96115,2434,234900,https://www.zillow.com/homedetails/3226-Webster-St-Omaha-NE-68131/75848922_zpid/
41.21854,-96.24783,3386,402500,https://www.zillow.com/homedetails/4111-S-213th-St-Elkhorn-NE-68022/250205788_zpid/
41.285526,-95.97816,1254,105000,https://www.zillow.com/homedetails/4276-Binney-St-Omaha-NE-68111/75860830_zpid/
41.293064,-95.98633,1824,200000,https://www.zillow.com/homedetails/4811-Manderson-St-Omaha-NE-68104/75830382_zpid/
41.29647,-96.243004,3269,464000,https://www.zillow.com/homedetails/20911-Plum-St-Elkhorn-NE-68022/75808245_zpid/
41.2535,-96.22274,4288,600000,https://www.zillow.com/homedetails/606-S-Hws-Cleveland-Blvd-Elkhorn-NE-68022/75849822_zpid/
41.242123,-95.99953,1290,269900,https://www.zillow.com/homedetails/5584-Shirley-St-Omaha-NE-68106/75900293_zpid/
41.299015,-96.20961,2670,559967,https://www.zillow.com/homedetails/4421-N-189th-St-Elkhorn-NE-68022/2057140584_zpid/
41.28298,-96.20712,4212,895000,https://www.zillow.com/homedetails/2504-N-187th-Cir-Elkhorn-NE-68022/244070449_zpid/
41.260937,-96.11234,6007,845000,https://www.zillow.com/homedetails/12738-Davenport-Plz-Omaha-NE-68154/75800126_zpid/
41.239933,-96.24607,4353,875000,https://www.zillow.com/homedetails/2001-S-211th-St-Elkhorn-NE-68022/128546655_zpid/
41.20324,-95.9428,832,120000,https://www.zillow.com/homedetails/5413-S-21st-St-Omaha-NE-68107/75815731_zpid/
41.22816,-96.24311,4844,2000000,https://www.zillow.com/homedetails/20928-Barbara-Plaza-Cir-Elkhorn-NE-68022/331526522_zpid/
41.25522,-96.1504,2577,385000,https://www.zillow.com/homedetails/412-S-152nd-Cir-Omaha-NE-68154/75760439_zpid/
41.226364,-96.253296,3323,879000,https://www.zillow.com/homedetails/21608-Grover-St-Valley-NE-68022/244070357_zpid/
41.244625,-95.9218,1290,189900,https://www.zillow.com/homedetails/405-Woolworth-Ave-Omaha-NE-68108/75804932_zpid/
41.219933,-96.23955,3364,599000,https://www.zillow.com/homedetails/3961-George-B-Lake-Pkwy-Elkhorn-NE-68022/244939353_zpid/
41.205193,-95.967964,1726,190000,https://www.zillow.com/homedetails/3615-Q-St-Omaha-NE-68107/75848836_zpid/
41.16056,-96.194016,3758,545000,https://www.zillow.com/homedetails/10006-S-177th-St-Omaha-NE-68136/58581459_zpid/
41.220795,-96.24794,4149,840000,https://www.zillow.com/homedetails/3905-S-213th-St-Elkhorn-NE-68022/244067690_zpid/
41.269962,-96.10509,3140,370000,https://www.zillow.com/homedetails/12327-Nicholas-St-Omaha-NE-68154/75867604_zpid/
41.232517,-95.949646,675,119947,https://www.zillow.com/homedetails/2915-S-26th-St-Omaha-NE-68105/75840379_zpid/
41.21357,-96.230934,3060,700000,https://www.zillow.com/homedetails/4533-S-202nd-St-Elkhorn-NE-68135/2053917667_zpid/
41.289734,-96.011505,1624,210000,https://www.zillow.com/homedetails/6344-Emmet-St-Omaha-NE-68104/75791534_zpid/
41.165234,-96.19686,2457,347000,https://www.zillow.com/homedetails/9503-S-180th-Ave-Omaha-NE-68136/340361299_zpid/
41.227924,-95.9215,1741,369000,https://www.zillow.com/homedetails/326-Valley-St-Omaha-NE-68108/75829500_zpid/
41.220787,-96.24734,3901,895000,https://www.zillow.com/homedetails/3902-S-212th-St-Elkhorn-NE-68022/244066043_zpid/
41.29633,-96.1275,3234,430000,https://www.zillow.com/homedetails/13705-Hillsborough-Dr-Omaha-NE-68164/75766424_zpid/
41.246098,-95.92156,3044,465000,https://www.zillow.com/homedetails/402-1-2-William-St-Omaha-NE-68108/2057466679_zpid/
41.263805,-95.973785,2380,400000,https://www.zillow.com/homedetails/429-N-41st-St-Omaha-NE-68131/91926742_zpid/
41.158752,-96.16722,5523,974900,https://www.zillow.com/homedetails/10135-S-162nd-St-Omaha-NE-68136/58588835_zpid/
41.212864,-96.24907,2520,444855,https://www.zillow.com/homedetails/21318-Karen-St-Elkhorn-NE-68022/344781046_zpid/
41.283722,-96.19729,2717,875000,https://www.zillow.com/homedetails/2737-N-181st-St-Elkhorn-NE-68022/340032319_zpid/
41.2171,-96.25944,3441,777900,https://www.zillow.com/homedetails/4303-S-219th-St-Elkhorn-NE-68022/250204875_zpid/
41.283154,-96.226746,1250,335500,https://www.zillow.com/homedetails/2601-Piney-Creek-Dr-Elkhorn-NE-68022/2060876991_zpid/
41.309322,-96.23822,2868,549950,https://www.zillow.com/homedetails/20706-Ellison-Ave-Elkhorn-NE-68022/2059102514_zpid/
41.302036,-95.959236,2138,285000,https://www.zillow.com/homedetails/4720-N-31st-Ave-Omaha-NE-68111/75804234_zpid/
41.23111,-95.94026,572,45000,https://www.zillow.com/homedetails/3026-S-18th-St-Omaha-NE-68108/75781335_zpid/
41.283905,-96.19966,3654,750000,https://www.zillow.com/homedetails/2745-N-182nd-Ave-Elkhorn-NE-68022/2055726995_zpid/
41.29073,-95.99097,1569,194000,https://www.zillow.com/homedetails/5014-Pinkney-St-Omaha-NE-68104/75879004_zpid/
41.309677,-96.24115,3956,599950,https://www.zillow.com/homedetails/20825-Hartman-Ave-Elkhorn-NE-68022/2055935125_zpid/
41.283604,-96.20599,3551,640000,https://www.zillow.com/homedetails/2616-N-186th-St-Elkhorn-NE-68022/244071762_zpid/
41.214077,-96.23125,4616,744900,https://www.zillow.com/homedetails/4530-S-202nd-St-Omaha-NE-68135/2054554999_zpid/
41.166187,-96.19499,1588,358803,https://www.zillow.com/homedetails/9413-S-179th-St-Omaha-NE-68136/250939774_zpid/
41.220135,-96.2479,3667,715000,https://www.zillow.com/homedetails/3923-S-213th-St-Elkhorn-NE-68022/244067948_zpid/
41.25475,-95.93401,858,295500,https://www.zillow.com/homedetails/1308-Jackson-St-SUITE-401-Omaha-NE-68102/91929546_zpid/
41.26649,-96.05798,2165,449000,https://www.zillow.com/homedetails/770-N-93rd-St-Omaha-NE-68114/2068725875_zpid/
41.154587,-96.17667,3700,1159900,https://www.zillow.com/homedetails/10420-S-167th-Cir-Omaha-NE-68136/2052959708_zpid/
41.186916,-96.20606,3565,513900,https://www.zillow.com/homedetails/18528-Olive-Cir-Omaha-NE-68136/337726669_zpid/
41.248074,-96.10545,2738,885000,https://www.zillow.com/homedetails/11550-S-123rd-Ter-Papillion-NE-68046/2057647533_zpid/
41.260975,-95.95939,2311,400000,https://www.zillow.com/homedetails/138-N-31st-Ave-Omaha-NE-68131/118839367_zpid/
41.28521,-96.1769,1759,484606,https://www.zillow.com/homedetails/2902-N-167th-Cir-Omaha-NE-68116/337000322_zpid/
41.296967,-96.21049,3364,635000,https://www.zillow.com/homedetails/18906-Boyd-St-Elkhorn-NE-68022/181124440_zpid/
41.287285,-96.20531,3293,699900,https://www.zillow.com/homedetails/18504-Wirt-Cir-Elkhorn-NE-68022/250206480_zpid/
41.319138,-96.17807,1621,344900,https://www.zillow.com/homedetails/6611-N-168th-St-Omaha-NE-68116/337000758_zpid/
41.281025,-96.21068,2473,505000,https://www.zillow.com/homedetails/2416-N-188th-Ter-Elkhorn-NE-68022/244070092_zpid/
41.246445,-95.931,740,130000,https://www.zillow.com/homedetails/1105-Briggs-St-Omaha-NE-68108/75781194_zpid/
41.28984,-95.94762,1424,145000,https://www.zillow.com/homedetails/2409-Emmet-St-Omaha-NE-68111/75805231_zpid/
41.151,-96.19416,1752,349990,https://www.zillow.com/homedetails/10817-S-178th-Ave-Omaha-NE-68136/347097412_zpid/
41.22105,-96.2461,3326,699950,https://www.zillow.com/homedetails/3926-S-211th-St-Elkhorn-NE-68022/2056352551_zpid/
41.164246,-96.202576,2492,405903,https://www.zillow.com/homedetails/9610-S-184th-St-Omaha-NE-68136/251155379_zpid/
41.1402,-96.1243,3198,639000,https://www.zillow.com/homedetails/12802-Cooper-St-Omaha-NE-68138/346988379_zpid/
41.30114,-96.213844,2770,565000,https://www.zillow.com/homedetails/4717-N-192nd-Ave-Elkhorn-NE-68022/2057011930_zpid/
41.21467,-96.22986,3854,739900,https://www.zillow.com/homedetails/4509-S-202nd-St-Omaha-NE-68135/2056479821_zpid/
41.3168,-96.178635,2486,402900,https://www.zillow.com/homedetails/6412-N-168th-Ave-Omaha-NE-68116/337000725_zpid/
41.310383,-96.03619,1818,449950,https://www.zillow.com/homedetails/5714-N-79th-St-Omaha-NE-68134/75864145_zpid/
41.333233,-96.08864,1621,309900,https://www.zillow.com/homedetails/8017-N-113th-St-Omaha-NE-68164/2061187247_zpid/
41.215088,-96.25401,3499,699900,https://www.zillow.com/homedetails/4509-S-217th-St-Elkhorn-NE-68022/250205099_zpid/
41.149315,-96.189224,3905,699900,https://www.zillow.com/homedetails/11010-S-175th-St-Omaha-NE-68136/122922361_zpid/
41.164024,-96.20404,2385,439000,https://www.zillow.com/homedetails/9702-S-184th-Ave-Omaha-NE-68136/251155363_zpid/
41.30726,-96.2438,2854,598950,https://www.zillow.com/homedetails/20976-Ogden-St-Elkhorn-NE-68022/2057473556_zpid/
41.194443,-96.24094,3160,589900,https://www.zillow.com/homedetails/6460-S-208th-St-Elkhorn-NE-68022/303955164_zpid/
41.174522,-96.18862,2418,439990,https://www.zillow.com/homedetails/17513-Rose-Lane-Rd-Omaha-NE-68137/344608170_zpid/
41.17725,-96.18917,2201,389900,https://www.zillow.com/homedetails/17523-Greenleaf-St-Omaha-NE-68136/2062252402_zpid/
41.317383,-96.18051,2057,411741,https://www.zillow.com/homedetails/16916-Raymond-Ave-Omaha-NE-68116/337000680_zpid/
41.31007,-96.240105,3635,650000,https://www.zillow.com/homedetails/20810-Hartman-Ave-Elkhorn-NE-68022/2058429500_zpid/
41.21491,-95.98031,2120,430000,https://www.zillow.com/homedetails/4375-Patterson-St-Omaha-NE-68107/180954873_zpid/
41.331753,-96.09033,1537,302900,https://www.zillow.com/homedetails/7918-N-113th-Ave-Omaha-NE-68142/339617542_zpid/
41.149,-96.20824,2782,494895,https://www.zillow.com/homedetails/11014-S-187th-St-Omaha-NE-68136/244203674_zpid/
41.19208,-96.24094,3851,658000,https://www.zillow.com/homedetails/20902-Polk-St-Elkhorn-NE-68022/303955113_zpid/
41.341564,-96.01098,4823,1500000,https://www.zillow.com/homedetails/6404-Howell-St-Omaha-NE-68152/337784246_zpid/
41.32082,-95.93874,728,40000,https://www.zillow.com/homedetails/6904-N-16th-St-Omaha-NE-68112/118843540_zpid/
41.176422,-96.18914,2201,389900,https://www.zillow.com/homedetails/17525-Robin-Dr-Omaha-NE-68136/2062252373_zpid/
41.318996,-96.17807,1659,347900,https://www.zillow.com/homedetails/6607-N-168th-St-Omaha-NE-68116/337000757_zpid/
41.16536,-96.19567,1870,370832,https://www.zillow.com/homedetails/17907-Palisades-Dr-Omaha-NE-68136/250940072_zpid/
41.2961,-96.1638,2944,527000,https://www.zillow.com/homedetails/LOT-4-161st-St-Omaha-NE-68116/2053762720_zpid/
41.176434,-96.18824,2201,389900,https://www.zillow.com/homedetails/17505-Robin-Dr-Omaha-NE-68136/2062258357_zpid/
41.192097,-96.22954,2767,577837,https://www.zillow.com/homedetails/6620-S-200th-Ave-Omaha-NE-68135/180996009_zpid/
41.30851,-96.24051,3515,625000,https://www.zillow.com/homedetails/5516-N-208th-Ave-Omaha-NE-68022/2053962852_zpid/
41.236217,-95.93758,3142,980000,https://www.zillow.com/homedetails/2416-S-16th-St-Omaha-NE-68108/303953389_zpid/
41.1752,-96.173,2964,475990,https://www.zillow.com/homedetails/17511-Virginia-St-Omaha-NE-68137/343900444_zpid/
41.15878,-96.19701,1913,450000,https://www.zillow.com/homedetails/10201-S-180th-Ave-Circle-Omaha-NE-68136/2053895182_zpid/
41.174957,-96.189125,2356,439990,https://www.zillow.com/homedetails/17508-Rose-Lane-Rd-Omaha-NE-68137/343900445_zpid/
41.176434,-96.18878,2201,389900,https://www.zillow.com/homedetails/17513-Robin-Dr-Omaha-NE-68136/2062262208_zpid/
41.159485,-96.21453,3342,624900,https://www.zillow.com/homedetails/10117-S-191st-Ave-Omaha-NE-68136/2063340631_zpid/
41.24848,-96.047035,2000,895000,https://www.zillow.com/homedetails/8646-Loveland-Estates-Ct-Omaha-NE-68124/2056815022_zpid/
41.30209,-96.244865,2002,465000,https://www.zillow.com/homedetails/4704-N-210th-Ave-Elkhorn-NE-68022/2055440372_zpid/
41.17725,-96.188805,2201,389900,https://www.zillow.com/homedetails/17515-Greenleaf-St-Omaha-NE-68136/2062268623_zpid/
41.329823,-96.08559,1621,319900,https://www.zillow.com/homedetails/11056-Baker-St-Omaha-NE-68142/339617638_zpid/
41.175682,-96.18811,2964,469990,https://www.zillow.com/homedetails/8308-S-175th-St-Omaha-NE-68137/2053870847_zpid/
41.319283,-96.18202,2233,435900,https://www.zillow.com/homedetails/6615-N-Hws-Cleveland-Blvd-Omaha-NE-68116/344102352_zpid/
41.196316,-96.243,2165,480000,https://www.zillow.com/homedetails/6307-S-210th-St-Elkhorn-NE-68022/303955226_zpid/
41.33139,-96.08908,1849,343400,https://www.zillow.com/homedetails/11214-King-St-Omaha-NE-68142/339617603_zpid/
41.282917,-95.97503,760,90000,https://www.zillow.com/homedetails/4121-Miami-St-Omaha-NE-68111/75791664_zpid/
41.333023,-96.05913,1752,334990,https://www.zillow.com/homedetails/9314-Reynolds-St-Omaha-NE-68122/337000390_zpid/
41.332573,-96.08823,2014,341900,https://www.zillow.com/homedetails/11202-Reynolds-St-Omaha-NE-68142/2061186165_zpid/
41.165363,-96.19512,1588,407092,https://www.zillow.com/homedetails/17813-Palisades-Dr-Omaha-NE-68136/250940479_zpid/
41.1512,-96.194824,1752,349990,https://www.zillow.com/homedetails/10812-S-178th-Ave-Omaha-NE-68136/339900858_zpid/
41.177254,-96.18954,1351,374900,https://www.zillow.com/homedetails/17531-Greenleaf-St-Omaha-NE-68136/2062268761_zpid/
41.147423,-96.10982,2296,480100,https://www.zillow.com/community/founders-ridge/344590380_zpid/
41.159317,-96.20125,2800,509000,https://www.zillow.com/homedetails/18219-Cheyenne-Rd-Omaha-NE-68136/250940403_zpid/
41.32056,-96.18212,1421,324900,https://www.zillow.com/homedetails/17068-Mary-St-Omaha-NE-68116/2061176820_zpid/
41.147423,-96.10982,2657,512800,https://www.zillow.com/community/founders-ridge/344590437_zpid/
41.17539,-96.19385,1879,368988,https://www.zillow.com/homedetails/17808-Virginia-St-Omaha-NE-68136/343544101_zpid/
41.176422,-96.18934,2201,389900,https://www.zillow.com/homedetails/17529-Robin-Dr-Omaha-NE-68136/2062267678_zpid/
41.177284,-96.190994,1902,338000,https://www.zillow.com/homedetails/17631-Greenleaf-St-Omaha-NE-68136/2062258541_zpid/
41.177853,-96.191025,1902,358000,https://www.zillow.com/homedetails/17636-Greenleaf-St-Omaha-NE-68136/2062262573_zpid/
41.19075,-96.229485,2296,480100,https://www.zillow.com/community/falling-waters/344590436_zpid/
38.975212,-94.684425,1056,189900,https://www.zillow.com/homedetails/8546-W-85th-St-Overland-Park-KS-66212/91181970_zpid/
38.976692,-94.66665,1641,375000,https://www.zillow.com/homedetails/8401-Travis-Ln-Overland-Park-KS-66212/75540775_zpid/
38.980648,-94.68431,1177,310000,https://www.zillow.com/homedetails/8138-Woodward-St-Overland-Park-KS-66204/75572909_zpid/
38.992138,-94.685974,1386,349000,https://www.zillow.com/homedetails/7523-Antioch-Rd-Overland-Park-KS-66204/75675554_zpid/
39.04151,-94.682655,861,189000,https://www.zillow.com/homedetails/4825-Hadley-St-Overland-Park-KS-66203/91182445_zpid/
38.99596,-94.66513,888,287000,https://www.zillow.com/homedetails/6815-W-73rd-St-Overland-Park-KS-66204/75594790_zpid/
39.017048,-94.669334,864,259000,https://www.zillow.com/homedetails/6144-Floyd-St-Overland-Park-KS-66202/75540054_zpid/
38.988316,-94.6612,1440,375000,https://www.zillow.com/homedetails/6513-W-77th-Ter-Overland-Park-KS-66204/75667250_zpid/
39.002033,-94.66133,2458,748000,https://www.zillow.com/homedetails/7000-Walmer-St-Overland-Park-KS-66204/75666493_zpid/
38.86629,-94.678474,3247,525000,https://www.zillow.com/homedetails/8004-W-144th-Pl-Overland-Park-KS-66223/75593411_zpid/
38.945473,-94.70715,3364,329900,https://www.zillow.com/homedetails/10132-Bluejacket-Dr-Overland-Park-KS-66214/75616034_zpid/
38.83354,-94.72322,4916,1050000,https://www.zillow.com/homedetails/16229-Garnett-St-Overland-Park-KS-66221/247400444_zpid/
38.942387,-94.64,3480,449000,https://www.zillow.com/homedetails/10237-Linden-St-Overland-Park-KS-66207/75599787_zpid/
38.950905,-94.67193,2829,490000,https://www.zillow.com/homedetails/9813-Foster-St-Overland-Park-KS-66212/75561799_zpid/
38.848778,-94.72927,3217,659950,https://www.zillow.com/homedetails/12306-W-154th-Ter-Overland-Park-KS-66221/75611230_zpid/
39.119408,-94.88375,1780,247000,https://www.zillow.com/homedetails/13119-Everett-Ct-Kansas-City-KS-66109/75716206_zpid/
39.146698,-94.81559,1514,239000,https://www.zillow.com/homedetails/10339-Edith-Ave-Kansas-City-KS-66109/75716485_zpid/
39.046547,-94.61172,1234,315000,https://www.zillow.com/homedetails/4475-Rainbow-Blvd-Kansas-City-KS-66103/91307881_zpid/
39.11845,-94.75859,1270,145000,https://www.zillow.com/homedetails/1221-N-77th-Ter-Kansas-City-KS-66112/75724355_zpid/
39.128174,-94.65058,1681,169900,https://www.zillow.com/homedetails/1919-Parallel-Ave-Kansas-City-KS-66104/75727210_zpid/
39.061966,-94.65314,1632,240000,https://www.zillow.com/homedetails/2109-Steele-Rd-Kansas-City-KS-66106/75738436_zpid/
39.114742,-94.76535,816,185000,https://www.zillow.com/homedetails/909-N-80th-Ter-Kansas-City-KS-66112/75731426_zpid/
39.128307,-94.763725,1020,205000,https://www.zillow.com/homedetails/7941-Parallel-Pkwy-Kansas-City-KS-66112/75735043_zpid/
39.130657,-94.84508,2304,300000,https://www.zillow.com/homedetails/2131-N-115th-St-Kansas-City-KS-66109/75696514_zpid/
39.11452,-94.71695,1370,268900,https://www.zillow.com/homedetails/909-N-61st-St-Kansas-City-KS-66102/75733321_zpid/
39.046608,-94.61224,1684,398500,https://www.zillow.com/homedetails/4460-Rainbow-Blvd-Kansas-City-KS-66103/75689481_zpid/
39.074448,-94.667336,1217,169950,https://www.zillow.com/homedetails/1418-S-33rd-St-Kansas-City-KS-66106/75700893_zpid/
39.106266,-94.64562,1402,240000,https://www.zillow.com/homedetails/207-N-15th-St-Kansas-City-KS-66102/75694312_zpid/
39.11913,-94.64493,820,100000,https://www.zillow.com/homedetails/1314-N-14th-St-Kansas-City-KS-66102/75737839_zpid/
39.14215,-94.71412,1151,200000,https://www.zillow.com/homedetails/3018-N-58th-St-Kansas-City-KS-66104/75719064_zpid/
39.131454,-94.63891,1158,129900,https://www.zillow.com/homedetails/1116-Greeley-Ave-Kansas-City-KS-66104/75698407_zpid/
39.169315,-94.86022,3358,453400,https://www.zillow.com/homedetails/4508-N-121st-Ter-Kansas-City-KS-66109/75715832_zpid/
39.14235,-94.650826,2990,308910,https://www.zillow.com/homedetails/1736-Roswell-Ave-Kansas-City-KS-66104/207881464_zpid/
39.110634,-94.65477,1332,79000,https://www.zillow.com/homedetails/2216-Elizabeth-Ave-Kansas-City-KS-66102/75722974_zpid/
39.14817,-94.88023,2468,519950,https://www.zillow.com/homedetails/12929-N-Sloan-Ave-Kansas-City-KS-66109/344601502_zpid/
39.131847,-94.64938,792,110000,https://www.zillow.com/homedetails/1729-Waverly-Ave-Kansas-City-KS-66104/75689992_zpid/
39.122047,-94.6506,2310,179000,https://www.zillow.com/homedetails/1827-New-Jersey-Ave-Kansas-City-KS-66102/75726081_zpid/
39.12911,-94.656136,822,179155,https://www.zillow.com/homedetails/2405-Stewart-Ave-Kansas-City-KS-66104/75699562_zpid/
39.133354,-94.62984,2100,210000,https://www.zillow.com/homedetails/808-Quindaro-Blvd-Kansas-City-KS-66101/75693625_zpid/
39.149685,-94.71216,1209,160000,https://www.zillow.com/homedetails/4619-Lafayette-Ave-Kansas-City-KS-66104/75702784_zpid/
39.07262,-94.797386,1634,599500,https://www.zillow.com/homedetails/9797-Metropolitan-Cir-Kansas-City-KS-66111/2053763663_zpid/
39.14234,-94.64972,1366,295000,https://www.zillow.com/homedetails/3017-Getty-St-Kansas-City-KS-66104/207881449_zpid/
39.147373,-94.83267,2565,590159,https://www.zillow.com/homedetails/3311-N-109th-Ter-Kansas-City-KS-66109/207881403_zpid/
39.11294,-94.63105,1512,195000,https://www.zillow.com/homedetails/828-Barnett-Ave-Kansas-City-KS-66101/75730610_zpid/
39.13639,-94.64443,1570,145000,https://www.zillow.com/homedetails/1328-Yecker-Ave-Kansas-City-KS-66104/75689754_zpid/
39.14852,-94.83276,2257,574635,https://www.zillow.com/community/whispering-ridge-swanson-farm/347151957_zpid/
